Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P*(D|M,rr[x]) is the scaled probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
The actual conditional probability is given by P*(D|M,rr[x])/2^F, where
F is the scaling factor (see column 'Scaler').
For invariant sites, P(D|M,rr[0]=0) is the actual conditional probability
(i.e., it is not scaled).


Site        P(D|M)         Scaler Pattern  P*(D|M,rr[1]=0.9494)   P*(D|M,rr[2]=0.9865)   P*(D|M,rr[3]=1.0126)   P*(D|M,rr[4]=1.0516)   Posterior mean        NDistinctStates 
690         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
691         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
692         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
693         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
694         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
695         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
696         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
697         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
698         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
699         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
700         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
701         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
702         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
703         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
704         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
705         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
706         0.000148772    0      32       0.000141572            0.00014686             0.000150568            0.000156086            1.00133               2               
707         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
708         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
709         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
710         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
711         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
712         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
713         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
714         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
715         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
716         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
717         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
718         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
719         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
720         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
721         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
722         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
723         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
724         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
725         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
726         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
727         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
728         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
729         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
730         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
731         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
732         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
733         0.000127422    0      33       0.000121255            0.000125785            0.000128961            0.000133688            1.00133               2               
734         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
735         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
736         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
737         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
738         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
739         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
740         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
741         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
742         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
743         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
744         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
745         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
746         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
747         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
748         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
749         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
750         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
751         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
752         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
753         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
754         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
755         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
756         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
757         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
758         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
759         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
760         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
761         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
762         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
763         6.40038e-05    0      34       6.08889e-05            6.31764e-05            6.47805e-05            6.71694e-05            1.00134               2               
764         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
765         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
766         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
767         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
768         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
769         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
770         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
771         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
772         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
773         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
774         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
775         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
776         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
777         0.000191283    0      9        0.000182038            0.000188829            0.00019359             0.000200676            1.00133               2               
778         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
779         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
780         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
781         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
782         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
783         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
784         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
785         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
786         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
787         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
788         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
789         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
790         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
791         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
792         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
793         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
794         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
795         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
796         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
797         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
798         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
799         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
800         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
801         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
802         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
803         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
804         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
805         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
806         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
807         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
808         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
809         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
810         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
811         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
812         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
813         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
814         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
815         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
816         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
817         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
818         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
819         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
820         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
821         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
822         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
823         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
824         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
825         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
826         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
827         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
828         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
829         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
830         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
831         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
832         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
833         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
834         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
835         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
836         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
837         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
838         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
839         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
840         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
841         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
842         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
843         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
844         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
845         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
846         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
847         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
848         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
849         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
850         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
851         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
852         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
853         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
854         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
855         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
856         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
857         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
858         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
859         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
860         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
861         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
862         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
863         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
864         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
865         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
866         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
867         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
868         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
869         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
870         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
871         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
872         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
873         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
874         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
875         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
876         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
877         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
878         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
879         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
880         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
881         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
882         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
883         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
884         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
885         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
886         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
887         0.000341149    0      35       0.000324619            0.000336761            0.000345272            0.000357945            1.00133               2               
888         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
889         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
890         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
891         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
892         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
893         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
894         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
895         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
896         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
897         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
898         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
899         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
900         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
901         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
902         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
903         7.43854e-05    0      36       7.0783e-05             7.34291e-05            7.52841e-05            7.80457e-05            1.00133               2               
904         0.000513451    0      37       0.000488525            0.000506832            0.000519668            0.00053878             1.00133               2               
905         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
906         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
907         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
908         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
909         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
910         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
911         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
912         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
913         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
914         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
915         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
916         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
917         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
918         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
919         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
920         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
921         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
922         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
923         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
924         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
925         0.000149692    0      38       0.000142404            0.000147756            0.00015151             0.000157099            1.00134               2               
926         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
927         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
928         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
929         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
930         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
931         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
932         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
933         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
934         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
935         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
936         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
937         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
938         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
939         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
940         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
941         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
942         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
943         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
944         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
945         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
946         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
947         0.000192517    0      39       0.000183138            0.000190025            0.000194855            0.000202049            1.00134               2               
948         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
949         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
950         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
951         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
952         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
953         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
954         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
955         0.00014893     0      40       0.000141716            0.000147015            0.00015073             0.000156261            1.00133               2               
956         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
957         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
958         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
959         0.000223361    0      41       0.000212548            0.000220491            0.000226059            0.000234348            1.00133               2               
960         7.44503e-05    0      42       7.08435e-05            7.34927e-05            7.53499e-05            7.81149e-05            1.00133               2               
961         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
962         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
963         0.00094091     0      43       0.000895354            0.000928817            0.000952275            0.000987197            1.00133               2               
964         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
965         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
966         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
967         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
968         0.000939406    0      44       0.000893996            0.000927354            0.000950735            0.00098554             1.00133               2               
969         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
970         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
971         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
972         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
973         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
974         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
975         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
976         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
977         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
978         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
979         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
980         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
981         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
982         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
983         0.233191       0      0        0.233724               0.233333               0.233058               0.232648               0.999937              1               
984         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
985         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
986         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
987         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
988         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
989         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
990         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
991         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
992         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
993         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
994         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
995         0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
996         0.228354       0      2        0.228817               0.228477               0.228239               0.227883               0.999944              1               
997         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
998         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
999         0.247398       0      3        0.247979               0.247553               0.247254               0.246807               0.999936              1               
1000        0.246986       0      1        0.24759                0.247147               0.246835               0.246371               0.999933              1               
