Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P*(D|M,rr[x]) is the scaled probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
The actual conditional probability is given by P*(D|M,rr[x])/2^F, where
F is the scaling factor (see column 'Scaler').
For invariant sites, P(D|M,rr[0]=0) is the actual conditional probability
(i.e., it is not scaled).


Site        P(D|M)         Scaler Pattern  P*(D|M,rr[1]=1.0010)   P*(D|M,rr[2]=1.0001)   P*(D|M,rr[3]=0.9990)   P*(D|M,rr[4]=0.9998)   Posterior mean        NDistinctStates 
723         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
724         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
725         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
726         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
727         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
728         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
729         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
730         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
731         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
732         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
733         0.000127435    0      33       0.000127563            0.000127443            0.000127316            0.000127409            1                     2               
734         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
735         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
736         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
737         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
738         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
739         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
740         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
741         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
742         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
743         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
744         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
745         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
746         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
747         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
748         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
749         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
750         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
751         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
752         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
753         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
754         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
755         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
756         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
757         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
758         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
759         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
760         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
761         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
762         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
763         6.40097e-05    0      34       6.40742e-05            6.40137e-05            6.39496e-05            6.39967e-05            1                     2               
764         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
765         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
766         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
767         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
768         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
769         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
770         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
771         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
772         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
773         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
774         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
775         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
776         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
777         0.000191298    0      9        0.000191489            0.000191309            0.000191119            0.000191259            1                     2               
778         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
779         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
780         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
781         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
782         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
783         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
784         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
785         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
786         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
787         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
788         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
789         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
790         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
791         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
792         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
793         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
794         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
795         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
796         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
797         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
798         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
799         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
800         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
801         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
802         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
803         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
804         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
805         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
806         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
807         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
808         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
809         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
810         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
811         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
812         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
813         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
814         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
815         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
816         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
817         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
818         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
819         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
820         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
821         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
822         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
823         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
824         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
825         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
826         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
827         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
828         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
829         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
830         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
831         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
832         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
833         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
834         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
835         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
836         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
837         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
838         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
839         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
840         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
841         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
842         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
843         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
844         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
845         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
846         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
847         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
848         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
849         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
850         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
851         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
852         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
853         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
854         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
855         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
856         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
857         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
858         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
859         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
860         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
861         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
862         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
863         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
864         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
865         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
866         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
867         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
868         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
869         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
870         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
871         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
872         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
873         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
874         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
875         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
876         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
877         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
878         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
879         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
880         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
881         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
882         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
883         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
884         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
885         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
886         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
887         0.000341206    0      35       0.000341548            0.000341227            0.000340886            0.000341136            1                     2               
888         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
889         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
890         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
891         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
892         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
893         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
894         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
895         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
896         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
897         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
898         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
899         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
900         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
901         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
902         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
903         7.43903e-05    0      36       7.44649e-05            7.43949e-05            7.43207e-05            7.43752e-05            1                     2               
904         0.000513497    0      37       0.000514014            0.000513529            0.000513016            0.000513393            1                     2               
905         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
906         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
907         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
908         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
909         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
910         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
911         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
912         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
913         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
914         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
915         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
916         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
917         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
918         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
919         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
920         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
921         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
922         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
923         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
924         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
925         0.000149705    0      38       0.000149856            0.000149714            0.000149564            0.000149674            1                     2               
926         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
927         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
928         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
929         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
930         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
931         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
932         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
933         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
934         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
935         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
936         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
937         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
938         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
939         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
940         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
941         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
942         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
943         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
944         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
945         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
946         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
947         0.000192534    0      39       0.000192728            0.000192546            0.000192353            0.000192495            1                     2               
948         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
949         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
950         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
951         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
952         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
953         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
954         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
955         0.000148944    0      40       0.000149093            0.000148953            0.000148804            0.000148913            1                     2               
956         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
957         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
958         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
959         0.000223376    0      41       0.0002236              0.00022339             0.000223167            0.000223331            1                     2               
960         7.4455e-05     0      42       7.45297e-05            7.44596e-05            7.43853e-05            7.44399e-05            1                     2               
961         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
962         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
963         0.000940908    0      43       0.000941851            0.000940966            0.000940028            0.000940717            1                     2               
964         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
965         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
966         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
967         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
968         0.000939405    0      44       0.000940345            0.000939463            0.000938528            0.000939215            1                     2               
969         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
970         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
971         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
972         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
973         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
974         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
975         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
976         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
977         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
978         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
979         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
980         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
981         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
982         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
983         0.23319        0      0        0.233179               0.233189               0.2332                 0.233192               1                     1               
984         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
985         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
986         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
987         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
988         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
989         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
990         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
991         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
992         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
993         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
994         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
995         0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
996         0.228354       0      2        0.228344               0.228353               0.228363               0.228356               1                     1               
997         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
998         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
999         0.247398       0      3        0.247386               0.247397               0.247409               0.247401               1                     1               
1000        0.246985       0      1        0.246973               0.246985               0.246997               0.246988               1                     1               
